Id,firstName,lastName,salary,managerId
25239,First25239,Last25239,41884,9770
60761,First60761,Last60761,60001,40975
38527,First38527,Last38527,37163,8173
25576,First25576,Last25576,39813,6589
19433,First19433,Last19433,36044,3517
90494,First90494,Last90494,44530,67506
59488,First59488,Last59488,46301,39780
63095,First63095,Last63095,46484,20254
24141,First24141,Last24141,52268,15950
46799,First46799,Last46799,36640,7865
56086,First56086,Last56086,32235,29655
3981,First3981,Last3981,61562,3034
4606,First4606,Last4606,58911,2257
68534,First68534,Last68534,47053,37782
44936,First44936,Last44936,33083,32806
64916,First64916,Last64916,30301,40241
23892,First23892,Last23892,40744,5477
3231,First3231,Last3231,62247,1867
56626,First56626,Last56626,42277,10705
3784,First3784,Last3784,68152,620
67876,First67876,Last67876,30595,38029
58413,First58413,Last58413,41410,48116
41072,First41072,Last41072,43085,12480
55947,First55947,Last55947,43098,24026
32224,First32224,Last32224,46954,16669
86632,First86632,Last86632,38985,66497
38574,First38574,Last38574,50101,30491
82660,First82660,Last82660,36721,16388
7098,First7098,Last7098,69435,1205
65122,First65122,Last65122,35931,37693
17258,First17258,Last17258,50181,1675
2451,First2451,Last2451,59124,540
24297,First24297,Last24297,49696,8102
32324,First32324,Last32324,39711,21175
42456,First42456,Last42456,59255,19526
47692,First47692,Last47692,59773,21505
71804,First71804,Last71804,36589,43236
85514,First85514,Last85514,47900,30123
8817,First8817,Last8817,43094,4771
55,First55,Last55,66925,29
17231,First17231,Last17231,67935,813
1557,First1557,Last1557,63329,896
82333,First82333,Last82333,48108,31728
31778,First31778,Last31778,54311,1550
51754,First51754,Last51754,36793,14482
70882,First70882,Last70882,33215,8525
65528,First65528,Last65528,30352,13730
78495,First78495,Last78495,40155,56726
68799,First68799,Last68799,32645,47903
24977,First24977,Last24977,53782,13644
85351,First85351,Last85351,36459,20502
11461,First11461,Last11461,43027,1784
33453,First33453,Last33453,42984,12531
78543,First78543,Last78543,42099,61543
818,First818,Last818,35526,75
59814,First59814,Last59814,41925,39505
53462,First53462,Last53462,53593,12609
14962,First14962,Last14962,48465,809
26451,First26451,Last26451,36895,19933
5946,First5946,Last5946,56150,139
10028,First10028,Last10028,46918,2584
80124,First80124,Last80124,49652,59016
70319,First70319,Last70319,36736,5500
80542,First80542,Last80542,35629,6369
88061,First88061,Last88061,39543,40381
10327,First10327,Last10327,51796,7185
15981,First15981,Last15981,59515,5979
7055,First7055,Last7055,59345,2993
32948,First32948,Last32948,50923,19288
91419,First91419,Last91419,31321,22612
11876,First11876,Last11876,66431,766
76528,First76528,Last76528,37905,22805
70453,First70453,Last70453,33649,10537
8306,First8306,Last8306,62228,1421
48659,First48659,Last48659,62231,37472
34834,First34834,Last34834,54511,26430
84711,First84711,Last84711,33874,60657
99753,First99753,Last99753,44348,14248
57972,First57972,Last57972,53274,15706
54218,First54218,Last54218,42913,38630
68865,First68865,Last68865,44141,41931
89216,First89216,Last89216,37664,8113
29262,First29262,Last29262,33800,10343
52132,First52132,Last52132,60777,27482
44143,First44143,Last44143,55067,22801
22789,First22789,Last22789,69103,3681
32299,First32299,Last32299,47750,11219
48478,First48478,Last48478,31196,10753
92383,First92383,Last92383,32558,38014
96285,First96285,Last96285,30865,22218
10073,First10073,Last10073,50240,3306
20128,First20128,Last20128,58182,15332
95810,First95810,Last95810,30831,12869
4628,First4628,Last4628,55486,1907
60183,First60183,Last60183,46885,2564
17048,First17048,Last17048,43774,6347
88824,First88824,Last88824,38554,30868
86738,First86738,Last86738,44566,23782
38696,First38696,Last38696,59316,29685
26328,First26328,Last26328,59251,18096
56219,First56219,Last56219,39380,33888
68130,First68130,Last68130,48344,45623
83919,First83919,Last83919,31610,25615
33450,First33450,Last33450,40048,5683
94127,First94127,Last94127,34495,26110
22299,First22299,Last22299,42173,9789
3876,First3876,Last3876,79177,2270
91810,First91810,Last91810,31674,61817
65987,First65987,Last65987,32766,6555
79458,First79458,Last79458,35892,64689
74776,First74776,Last74776,36546,13049
18119,First18119,Last18119,64892,9591
36644,First36644,Last36644,39442,18674
4369,First4369,Last4369,36394,2349
69772,First69772,Last69772,45296,32986
67615,First67615,Last67615,47679,1760
76593,First76593,Last76593,43370,17952
67103,First67103,Last67103,49263,49441
68712,First68712,Last68712,30640,28810
1108,First1108,Last1108,69349,671
82572,First82572,Last82572,32342,68606
25318,First25318,Last25318,49815,4268
52396,First52396,Last52396,39516,42549
92629,First92629,Last92629,38889,40591
1526,First1526,Last1526,80034,486
3254,First3254,Last3254,56821,1827
84097,First84097,Last84097,42869,54651
17593,First17593,Last17593,49135,3763
21985,First21985,Last21985,84256,12765
10275,First10275,Last10275,40390,3001
57266,First57266,Last57266,50586,18225
28257,First28257,Last28257,49674,2437
87762,First87762,Last87762,48242,72445
89199,First89199,Last89199,44406,28904
90120,First90120,Last90120,46024,3556
53842,First53842,Last53842,35233,43075
95899,First95899,Last95899,39743,4668
95698,First95698,Last95698,31671,73622
22064,First22064,Last22064,32404,7389
16939,First16939,Last16939,55451,7224
69351,First69351,Last69351,51692,28314
61818,First61818,Last61818,38561,29844
22505,First22505,Last22505,43690,4363
9454,First9454,Last9454,56868,2423
6864,First6864,Last6864,31573,1710
10214,First10214,Last10214,59649,7122
29193,First29193,Last29193,45634,6538
2400,First2400,Last2400,61064,1084
11147,First11147,Last11147,60278,5670
73928,First73928,Last73928,44332,15004
79068,First79068,Last79068,31844,46313
81771,First81771,Last81771,44939,2640
28820,First28820,Last28820,62845,21604
74108,First74108,Last74108,49081,52474
79250,First79250,Last79250,40594,9021
46224,First46224,Last46224,49312,7300
46033,First46033,Last46033,51771,10322
27201,First27201,Last27201,50533,21318
69578,First69578,Last69578,40123,18303
87518,First87518,Last87518,32747,61763
65384,First65384,Last65384,47456,16747
50642,First50642,Last50642,47379,41331
27267,First27267,Last27267,55201,21460
72019,First72019,Last72019,45959,58199
62820,First62820,Last62820,41880,42009
17429,First17429,Last17429,62795,1280
3679,First3679,Last3679,88644,2857
92685,First92685,Last92685,36524,66460
14646,First14646,Last14646,45309,5852
19493,First19493,Last19493,49795,6759
82971,First82971,Last82971,48019,25624
39346,First39346,Last39346,46792,27445
51912,First51912,Last51912,36758,25620
31311,First31311,Last31311,46511,12992
87950,First87950,Last87950,40961,66964
94652,First94652,Last94652,44641,14503
9175,First9175,Last9175,51800,6
84781,First84781,Last84781,43547,43258
98687,First98687,Last98687,34042,59052
36544,First36544,Last36544,48650,11976
85919,First85919,Last85919,36709,6547
62898,First62898,Last62898,48752,9802
26203,First26203,Last26203,48721,12795
37659,First37659,Last37659,83069,26517
22022,First22022,Last22022,38870,14676
88021,First88021,Last88021,42376,52868
28326,First28326,Last28326,45758,20950
84179,First84179,Last84179,49251,15486
635,First635,Last635,61032,67
78879,First78879,Last78879,48661,37808
47646,First47646,Last47646,44110,22645
79769,First79769,Last79769,32423,14837
51618,First51618,Last51618,58879,19240
98423,First98423,Last98423,34706,56394
79794,First79794,Last79794,33459,998
92971,First92971,Last92971,35863,27632
97131,First97131,Last97131,38486,13852
98269,First98269,Last98269,31067,1812
99597,First99597,Last99597,41008,17535
90644,First90644,Last90644,36466,24461
9242,First9242,Last9242,73859,6656
43877,First43877,Last43877,66885,26229
24618,First24618,Last24618,73020,20379
30137,First30137,Last30137,74766,9923
9935,First9935,Last9935,57689,6047
44419,First44419,Last44419,32763,6453
59563,First59563,Last59563,43851,23073
34416,First34416,Last34416,47807,358
29759,First29759,Last29759,37529,17233
52913,First52913,Last52913,44638,31290
17177,First17177,Last17177,42353,3388
23568,First23568,Last23568,65063,7014
54608,First54608,Last54608,38693,4329
36446,First36446,Last36446,68776,19951
71443,First71443,Last71443,44779,4620
96919,First96919,Last96919,31371,57824
76035,First76035,Last76035,48498,23084
79694,First79694,Last79694,40357,55334
21096,First21096,Last21096,56768,8408
75856,First75856,Last75856,44690,55611
64387,First64387,Last64387,30969,48562
61664,First61664,Last61664,48684,19039
77127,First77127,Last77127,41146,21002
82722,First82722,Last82722,39781,22425
44744,First44744,Last44744,53839,19643
79062,First79062,Last79062,33033,56637
94356,First94356,Last94356,41052,56580
5096,First5096,Last5096,70445,94
57987,First57987,Last57987,33021,27639
85057,First85057,Last85057,34747,39895
84925,First84925,Last84925,44906,12997
27773,First27773,Last27773,37382,2671
68611,First68611,Last68611,32513,21649
33689,First33689,Last33689,45813,1150
22980,First22980,Last22980,40784,14924
73708,First73708,Last73708,39323,13491
63157,First63157,Last63157,51908,25354
31653,First31653,Last31653,44223,6121
55922,First55922,Last55922,47848,39316
63142,First63142,Last63142,44622,30707
70021,First70021,Last70021,34507,16744
96992,First96992,Last96992,34410,44967
9206,First9206,Last9206,46226,1566
75760,First75760,Last75760,42148,23294
7793,First7793,Last7793,50674,1810
31273,First31273,Last31273,55819,22524
84211,First84211,Last84211,48967,6321
31883,First31883,Last31883,43122,19843
81883,First81883,Last81883,41056,15506
34247,First34247,Last34247,42735,20728
39689,First39689,Last39689,52443,13327
22527,First22527,Last22527,89324,484
25620,First25620,Last25620,53192,2373
31154,First31154,Last31154,42786,13347
74259,First74259,Last74259,41894,23322
57862,First57862,Last57862,46626,42442
37547,First37547,Last37547,62108,22492
33656,First33656,Last33656,50945,3510
9390,First9390,Last9390,66883,4534
32936,First32936,Last32936,67112,10039
2498,First2498,Last2498,97731,1368
79443,First79443,Last79443,40522,15542
28968,First28968,Last28968,49177,6871
30105,First30105,Last30105,92191,11007
191,First191,Last191,64815,112
19892,First19892,Last19892,49467,7860
49415,First49415,Last49415,32480,858
39459,First39459,Last39459,53549,3949
80417,First80417,Last80417,44711,51199
46834,First46834,Last46834,68976,9603
35839,First35839,Last35839,56468,26210
7465,First7465,Last7465,38637,1171
23489,First23489,Last23489,58379,1100
38659,First38659,Last38659,39052,9558
54101,First54101,Last54101,33307,11468
64135,First64135,Last64135,37942,5863
39923,First39923,Last39923,31783,11458
25514,First25514,Last25514,47596,10092
78341,First78341,Last78341,61958,24827
79702,First79702,Last79702,31989,11507
30591,First30591,Last30591,63542,10624
79952,First79952,Last79952,49018,29186
9797,First9797,Last9797,67176,6612
57865,First57865,Last57865,34232,29595
14556,First14556,Last14556,61564,8932
28056,First28056,Last28056,54516,10299
68109,First68109,Last68109,46589,46663
98756,First98756,Last98756,31290,25704
1509,First1509,Last1509,116887,1164
94069,First94069,Last94069,46299,52659
71712,First71712,Last71712,37918,34686
89112,First89112,Last89112,34293,58181
38829,First38829,Last38829,34007,3466
60763,First60763,Last60763,50761,50479
77630,First77630,Last77630,49635,35931
54874,First54874,Last54874,39164,27515
12872,First12872,Last12872,62496,5154
93034,First93034,Last93034,32821,71891
82504,First82504,Last82504,48169,17854
70455,First70455,Last70455,49101,17297
99873,First99873,Last99873,45559,82953
6861,First6861,Last6861,71284,3099
24611,First24611,Last24611,53698,17327
61053,First61053,Last61053,45867,31751
66647,First66647,Last66647,30895,7702
39247,First39247,Last39247,40625,22874
81032,First81032,Last81032,36543,21540
30213,First30213,Last30213,62339,24687
80688,First80688,Last80688,36230,45253
58475,First58475,Last58475,45979,33945
26522,First26522,Last26522,51554,8848
47379,First47379,Last47379,49409,33817
5424,First5424,Last5424,58434,1278
74510,First74510,Last74510,44424,15375
22520,First22520,Last22520,40212,13987
70066,First70066,Last70066,45108,28197
44896,First44896,Last44896,40476,14934
18529,First18529,Last18529,57735,3954
91146,First91146,Last91146,44606,5445
95417,First95417,Last95417,32968,8814
91599,First91599,Last91599,35323,49844
46144,First46144,Last46144,46178,37913
86913,First86913,Last86913,44387,67681
21909,First21909,Last21909,61816,15936
25273,First25273,Last25273,48082,7083
27621,First27621,Last27621,44160,3085
43360,First43360,Last43360,30728,25374
406,First406,Last406,77148,126
8139,First8139,Last8139,50484,674
2285,First2285,Last2285,66647,986
12918,First12918,Last12918,57824,7418
41344,First41344,Last41344,48800,16475
68948,First68948,Last68948,32264,39842
64953,First64953,Last64953,40736,47479
61344,First61344,Last61344,46526,31229
91438,First91438,Last91438,38742,19844
19984,First19984,Last19984,58138,10365
66120,First66120,Last66120,30453,8967
85573,First85573,Last85573,31349,25135
5360,First5360,Last5360,55326,1851
96353,First96353,Last96353,47021,4694
80720,First80720,Last80720,45882,61937
56107,First56107,Last56107,44584,19884
59354,First59354,Last59354,47454,47236
1541,First1541,Last1541,63308,738
22646,First22646,Last22646,44304,13155
16844,First16844,Last16844,69371,3499
10475,First10475,Last10475,62829,1726
81479,First81479,Last81479,42489,59666
10602,First10602,Last10602,81170,5052
89606,First89606,Last89606,30474,16107
63103,First63103,Last63103,35143,1862
46677,First46677,Last46677,66974,35146
20667,First20667,Last20667,45102,5295
75063,First75063,Last75063,41584,57057
80122,First80122,Last80122,39308,48619
37186,First37186,Last37186,50193,24507
31069,First31069,Last31069,40647,6870
58558,First58558,Last58558,37995,35502
86112,First86112,Last86112,47155,10807
15277,First15277,Last15277,46781,6544
81126,First81126,Last81126,33115,66594
24213,First24213,Last24213,35375,3754
27378,First27378,Last27378,44716,3817
22383,First22383,Last22383,33683,5559
55560,First55560,Last55560,39234,21227
26185,First26185,Last26185,60613,1217
52262,First52262,Last52262,73175,689
29682,First29682,Last29682,54934,17162
93743,First93743,Last93743,31397,41079
30979,First30979,Last30979,34324,24156
93128,First93128,Last93128,47263,31181
61451,First61451,Last61451,35280,46447
96217,First96217,Last96217,46738,67297
20795,First20795,Last20795,33902,10913
34058,First34058,Last34058,36111,11372
14198,First14198,Last14198,55901,10435
69443,First69443,Last69443,52120,4029
79088,First79088,Last79088,38755,25264
16334,First16334,Last16334,62653,3163
78755,First78755,Last78755,31645,40850
98549,First98549,Last98549,40196,17987
65970,First65970,Last65970,44596,30061
69299,First69299,Last69299,45811,27193
78353,First78353,Last78353,36043,29618
69120,First69120,Last69120,34383,3347
890,First890,Last890,65836,179
40605,First40605,Last40605,38395,30573
43440,First43440,Last43440,59291,26006
2618,First2618,Last2618,57610,910
48578,First48578,Last48578,68327,10974
3374,First3374,Last3374,66384,320
30250,First30250,Last30250,44663,9309
26781,First26781,Last26781,42021,5996
85300,First85300,Last85300,34954,54453
22111,First22111,Last22111,57503,4534
75271,First75271,Last75271,34850,52688
66033,First66033,Last66033,44794,3453
47362,First47362,Last47362,62368,13231
37164,First37164,Last37164,56587,18401
10021,First10021,Last10021,31676,5047
45834,First45834,Last45834,44798,1426
37356,First37356,Last37356,43606,7357
98198,First98198,Last98198,35694,78420
58846,First58846,Last58846,40429,37738
97544,First97544,Last97544,35824,79918
18540,First18540,Last18540,60098,5241
16963,First16963,Last16963,45666,2808
66431,First66431,Last66431,41921,14683
84208,First84208,Last84208,47300,50185
4013,First4013,Last4013,59578,2794
41447,First41447,Last41447,44957,775
37985,First37985,Last37985,34933,19488
20634,First20634,Last20634,40034,12064
70494,First70494,Last70494,43543,5366
26131,First26131,Last26131,56065,12350
57759,First57759,Last57759,31985,15845
42307,First42307,Last42307,46506,31484
54307,First54307,Last54307,40480,15497
9320,First9320,Last9320,63524,7734
21986,First21986,Last21986,59394,906
62171,First62171,Last62171,32886,39546
6132,First6132,Last6132,74952,3616
47361,First47361,Last47361,56108,18541
20823,First20823,Last20823,42508,16895
80960,First80960,Last80960,39512,50358
89154,First89154,Last89154,35331,18828
95800,First95800,Last95800,34664,39771
18862,First18862,Last18862,54532,7319
15935,First15935,Last15935,53282,2838
14676,First14676,Last14676,61322,8903
97719,First97719,Last97719,40815,68262
99869,First99869,Last99869,44344,42579
28631,First28631,Last28631,39466,139
88881,First88881,Last88881,47821,21676
74772,First74772,Last74772,45346,27174
48288,First48288,Last48288,51913,8047
11887,First11887,Last11887,64168,4159
54881,First54881,Last54881,32430,5171
6119,First6119,Last6119,67535,2310
26961,First26961,Last26961,46910,9351
10712,First10712,Last10712,66067,3001
35531,First35531,Last35531,36735,26331
6242,First6242,Last6242,52929,3159
52036,First52036,Last52036,46619,9558
47208,First47208,Last47208,41402,13121
49699,First49699,Last49699,49370,12925
38184,First38184,Last38184,40174,21752
75530,First75530,Last75530,37142,21432
85392,First85392,Last85392,49059,60520
89643,First89643,Last89643,33079,14132
86143,First86143,Last86143,43985,41106
62957,First62957,Last62957,41343,35504
92912,First92912,Last92912,47701,50891
64672,First64672,Last64672,34659,45036
85782,First85782,Last85782,35557,50477
78139,First78139,Last78139,32998,14564
95134,First95134,Last95134,49466,27467
13418,First13418,Last13418,56699,260
31988,First31988,Last31988,48739,26043
17436,First17436,Last17436,93785,11715
34866,First34866,Last34866,51238,21273
9536,First9536,Last9536,31548,6577
704,First704,Last704,74541,300
76963,First76963,Last76963,46237,18259
87580,First87580,Last87580,41395,2126
23468,First23468,Last23468,55281,19262
74225,First74225,Last74225,59322,25714
72392,First72392,Last72392,34978,28648
76257,First76257,Last76257,43290,45428
57701,First57701,Last57701,63531,47568
89821,First89821,Last89821,48670,61367
42075,First42075,Last42075,46765,34197
89656,First89656,Last89656,49362,61296
61121,First61121,Last61121,69322,35913
22798,First22798,Last22798,92186,7337
70995,First70995,Last70995,49369,7736
46110,First46110,Last46110,55044,14215
22591,First22591,Last22591,49924,1407
72514,First72514,Last72514,35466,50847
34004,First34004,Last34004,35030,13484
36129,First36129,Last36129,49909,149
30114,First30114,Last30114,49773,11762
23764,First23764,Last23764,35855,19386
75474,First75474,Last75474,31612,62288
16730,First16730,Last16730,45444,13663
69926,First69926,Last69926,31357,42332
68187,First68187,Last68187,40511,22850
8580,First8580,Last8580,46420,6113
52877,First52877,Last52877,64337,39257
52219,First52219,Last52219,45086,20604
57052,First57052,Last57052,39168,35054
99988,First99988,Last99988,36200,21349
84401,First84401,Last84401,48460,57745
42179,First42179,Last42179,43183,8152
7034,First7034,Last7034,51552,1038
27669,First27669,Last27669,44882,15309
35485,First35485,Last35485,61390,16186
32947,First32947,Last32947,30516,7651
94298,First94298,Last94298,47737,65306
66362,First66362,Last66362,39769,51090
32815,First32815,Last32815,51889,3473
87527,First87527,Last87527,32861,54658
23909,First23909,Last23909,35776,15799
28807,First28807,Last28807,43014,13065
74538,First74538,Last74538,49539,26547
19413,First19413,Last19413,42067,11001
8372,First8372,Last8372,45422,4450
41653,First41653,Last41653,33158,33635
15506,First15506,Last15506,52101,3369
32629,First32629,Last32629,39859,10715
17269,First17269,Last17269,70640,12771
21132,First21132,Last21132,51317,325
9183,First9183,Last9183,61884,7166
24226,First24226,Last24226,66681,2320
85001,First85001,Last85001,41596,48470
15181,First15181,Last15181,50299,8130
10600,First10600,Last10600,57444,5067
52700,First52700,Last52700,38254,24298
93437,First93437,Last93437,47169,53271
11953,First11953,Last11953,49664,3622
62243,First62243,Last62243,32273,10822
56928,First56928,Last56928,46998,22088
25925,First25925,Last25925,62216,7173
94035,First94035,Last94035,33998,62196
47045,First47045,Last47045,48543,13602
78429,First78429,Last78429,39180,55782
10803,First10803,Last10803,50607,1002
43016,First43016,Last43016,58964,8234
68271,First68271,Last68271,40679,27328
59312,First59312,Last59312,39520,38514
14808,First14808,Last14808,47800,679
37673,First37673,Last37673,30425,7668
82267,First82267,Last82267,31017,55677
81992,First81992,Last81992,30870,12333
6637,First6637,Last6637,52984,2551
67457,First67457,Last67457,61449,18093
24404,First24404,Last24404,30991,3410
71382,First71382,Last71382,57514,36331
65172,First65172,Last65172,40788,23500
16731,First16731,Last16731,73982,486
48093,First48093,Last48093,48403,21342
75018,First75018,Last75018,41949,6210
82847,First82847,Last82847,44766,56781
63104,First63104,Last63104,41171,34284
5614,First5614,Last5614,33811,542
63914,First63914,Last63914,45719,51732
66848,First66848,Last66848,40111,18260
69987,First69987,Last69987,33321,6997
56376,First56376,Last56376,31839,9268
1551,First1551,Last1551,52095,880
5733,First5733,Last5733,80755,1796
33652,First33652,Last33652,55456,4774
85307,First85307,Last85307,31342,39047
40690,First40690,Last40690,43353,16077
54360,First54360,Last54360,43990,21566
56621,First56621,Last56621,30539,33064
90549,First90549,Last90549,43670,60120
73022,First73022,Last73022,39325,29374
49200,First49200,Last49200,33033,38989
26640,First26640,Last26640,67212,8300
99829,First99829,Last99829,32806,47184
67863,First67863,Last67863,46457,7190
27000,First27000,Last27000,40936,5373
22821,First22821,Last22821,34936,15512
94104,First94104,Last94104,43542,74453
37707,First37707,Last37707,48793,497
46532,First46532,Last46532,60666,21261
31884,First31884,Last31884,52334,780
30251,First30251,Last30251,60420,3635
47564,First47564,Last47564,55275,21880
48914,First48914,Last48914,49107,20601
47735,First47735,Last47735,48661,14358
81313,First81313,Last81313,38291,59029
43798,First43798,Last43798,34138,32903
40407,First40407,Last40407,44931,18447
88397,First88397,Last88397,49557,53102
92715,First92715,Last92715,46810,3186
44074,First44074,Last44074,44468,32910
58661,First58661,Last58661,47805,45818
12134,First12134,Last12134,37145,6940
92489,First92489,Last92489,37511,18730
7088,First7088,Last7088,41500,79
10823,First10823,Last10823,46420,5451
46598,First46598,Last46598,32919,36027
65085,First65085,Last65085,47666,47881
60849,First60849,Last60849,48519,33522
28148,First28148,Last28148,40237,15855
43205,First43205,Last43205,37404,25303
33178,First33178,Last33178,61196,17686
55982,First55982,Last55982,42903,12497
92471,First92471,Last92471,47312,50668
55697,First55697,Last55697,60432,21799
34836,First34836,Last34836,61674,6997
39484,First39484,Last39484,30439,16173
29761,First29761,Last29761,44312,6366
29081,First29081,Last29081,46312,21178
2383,First2383,Last2383,57013,762
28181,First28181,Last28181,63027,18788
98642,First98642,Last98642,32078,67448
6880,First6880,Last6880,55455,5290
97951,First97951,Last97951,41865,32134
64774,First64774,Last64774,32222,36228
47211,First47211,Last47211,49801,35892
5356,First5356,Last5356,67274,3146
21066,First21066,Last21066,61185,11373
27415,First27415,Last27415,48343,11895
42433,First42433,Last42433,51529,16178
21901,First21901,Last21901,60548,9077
39350,First39350,Last39350,37455,5667
61760,First61760,Last61760,36569,28521
29395,First29395,Last29395,47056,11249
65038,First65038,Last65038,37134,18623
56429,First56429,Last56429,58315,6637
27766,First27766,Last27766,52384,7950
47999,First47999,Last47999,41894,1357
63328,First63328,Last63328,42522,22926
18632,First18632,Last18632,57900,1501
1257,First1257,Last1257,80931,158
82081,First82081,Last82081,32810,57528
3769,First3769,Last3769,61990,1600
2627,First2627,Last2627,63844,1301
14421,First14421,Last14421,47822,555
48705,First48705,Last48705,45346,33208
63023,First63023,Last63023,66305,13757
68668,First68668,Last68668,48627,26573
20003,First20003,Last20003,53879,13859
30331,First30331,Last30331,42046,20440
86568,First86568,Last86568,49798,53454
79957,First79957,Last79957,65136,38316
28657,First28657,Last28657,46439,16427
58127,First58127,Last58127,48275,3923
73213,First73213,Last73213,38738,48936
67415,First67415,Last67415,40701,40742
91050,First91050,Last91050,33105,36403
25153,First25153,Last25153,61081,13682
56725,First56725,Last56725,49720,30112
64578,First64578,Last64578,46500,26208
4892,First4892,Last4892,56593,14
36329,First36329,Last36329,54715,24652
31223,First31223,Last31223,53935,5388
28783,First28783,Last28783,48243,19180
81686,First81686,Last81686,46085,22680
74792,First74792,Last74792,45528,40857
32482,First32482,Last32482,63149,20083
95183,First95183,Last95183,42208,64876
69850,First69850,Last69850,33788,57785
59424,First59424,Last59424,45742,26821
64071,First64071,Last64071,55643,11144
48964,First48964,Last48964,41292,24783
61406,First61406,Last61406,66810,27581
7154,First7154,Last7154,54996,2049
18541,First18541,Last18541,75462,6429
15556,First15556,Last15556,48463,6783
94812,First94812,Last94812,40596,61835
58261,First58261,Last58261,59960,2736
31862,First31862,Last31862,36576,5407
17846,First17846,Last17846,60886,11941
40104,First40104,Last40104,40617,29087
18919,First18919,Last18919,37850,2820
2990,First2990,Last2990,61575,1260
81483,First81483,Last81483,33612,3478
24802,First24802,Last24802,59619,8805
27410,First27410,Last27410,36540,47
69536,First69536,Last69536,33363,7806
99926,First99926,Last99926,39091,28199
76699,First76699,Last76699,31634,11386
27711,First27711,Last27711,47874,12011
96987,First96987,Last96987,30186,24496
19702,First19702,Last19702,63501,2446
60250,First60250,Last60250,36659,13877
30683,First30683,Last30683,68047,14011
89629,First89629,Last89629,33117,64532
24853,First24853,Last24853,45578,11221
55119,First55119,Last55119,35565,26242
51148,First51148,Last51148,34300,28933
36319,First36319,Last36319,30832,20142
80068,First80068,Last80068,44948,6865
13291,First13291,Last13291,50095,1838
29369,First29369,Last29369,87724,1264
58616,First58616,Last58616,49890,3868
99406,First99406,Last99406,33116,16970
99019,First99019,Last99019,39714,48547
47785,First47785,Last47785,47063,23106
27792,First27792,Last27792,53609,1849
16145,First16145,Last16145,52021,9189
84659,First84659,Last84659,35245,24688
19505,First19505,Last19505,64388,15408
80238,First80238,Last80238,43235,51499
5976,First5976,Last5976,77208,3465
65167,First65167,Last65167,47346,11433
17789,First17789,Last17789,55729,180
6294,First6294,Last6294,65788,1739
5440,First5440,Last5440,61092,1010
28130,First28130,Last28130,44510,13281
14826,First14826,Last14826,49767,7992
72806,First72806,Last72806,43335,21806
19592,First19592,Last19592,49677,15197
82427,First82427,Last82427,30647,1168
29696,First29696,Last29696,55842,22872
86435,First86435,Last86435,35845,46704
18091,First18091,Last18091,49800,10345
97120,First97120,Last97120,34650,37605
55877,First55877,Last55877,36316,18776
65622,First65622,Last65622,47901,11923
27044,First27044,Last27044,72051,16286
80489,First80489,Last80489,38858,31979
65119,First65119,Last65119,49818,53187
25796,First25796,Last25796,51919,19349
46818,First46818,Last46818,46700,28295
71718,First71718,Last71718,45755,26158
29095,First29095,Last29095,47378,3930
25829,First25829,Last25829,41505,4696
91990,First91990,Last91990,35149,42218
85909,First85909,Last85909,47628,57371
14620,First14620,Last14620,56723,4995
52743,First52743,Last52743,45302,42219
27671,First27671,Last27671,31753,18055
43753,First43753,Last43753,30563,14560
92212,First92212,Last92212,38447,29105
7979,First7979,Last7979,50715,3917
24496,First24496,Last24496,52225,637
2326,First2326,Last2326,77715,665
84971,First84971,Last84971,41807,63776
10377,First10377,Last10377,80422,2734
12861,First12861,Last12861,57736,6568
40234,First40234,Last40234,40245,9608
8610,First8610,Last8610,59548,2876
2797,First2797,Last2797,66143,179
33867,First33867,Last33867,35537,21151
79762,First79762,Last79762,42894,17030
34669,First34669,Last34669,39122,18026
36975,First36975,Last36975,52229,8677
8155,First8155,Last8155,67588,2334
79347,First79347,Last79347,43207,62223
18,First18,Last18,69168,1
91560,First91560,Last91560,42883,52250
742,First742,Last742,71750,489
8165,First8165,Last8165,68777,1059
60252,First60252,Last60252,38301,202
93518,First93518,Last93518,36512,3305
17318,First17318,Last17318,38278,9883
21629,First21629,Last21629,43427,9957
65425,First65425,Last65425,45116,18165
76157,First76157,Last76157,43194,34373
77293,First77293,Last77293,39768,34425
91576,First91576,Last91576,48255,36301
52541,First52541,Last52541,49186,6746
52078,First52078,Last52078,48650,22422
37380,First37380,Last37380,37130,26422
61413,First61413,Last61413,45442,38596
26209,First26209,Last26209,77530,6198
18742,First18742,Last18742,91247,2160
63455,First63455,Last63455,31349,12593
5705,First5705,Last5705,54281,3026
30436,First30436,Last30436,49681,5376
84737,First84737,Last84737,49967,17758
35471,First35471,Last35471,45428,4939
8706,First8706,Last8706,65044,6675
62399,First62399,Last62399,38476,37709
81926,First81926,Last81926,48352,29950
4072,First4072,Last4072,42300,794
53021,First53021,Last53021,49435,13207
3181,First3181,Last3181,59425,2244
82996,First82996,Last82996,38568,42929
12171,First12171,Last12171,78287,6669
80437,First80437,Last80437,43352,31208
84796,First84796,Last84796,47582,49751
73452,First73452,Last73452,35207,38864
11510,First11510,Last11510,46969,5368
4003,First4003,Last4003,70200,2268
97838,First97838,Last97838,46499,57560
97529,First97529,Last97529,30483,75203
91218,First91218,Last91218,49972,74834
87393,First87393,Last87393,45100,50916
81849,First81849,Last81849,38879,11092
53039,First53039,Last53039,39642,6226
43774,First43774,Last43774,56192,34509
44137,First44137,Last44137,52636,30199
43456,First43456,Last43456,44471,8578
10477,First10477,Last10477,63610,5482
